id,login,user,email,phone,region,potential_money_predict
1029639,enikolaev,Карп Ефремович Кулагин,kononovarefi@gmail.com,8 160 946 66 90,респ. Калмыкия,9484
7004293,hohlovazoja,Михеева Ангелина Аркадьевна,kira_25@yandex.ru,8 991 406 6579,Пермский край,1422
1598901,devdokimova,Дроздов Мефодий Григорьевич,sidorovanisim@mail.ru,+76337603664,Псковская обл.,2334
4610503,klavdi_86,Измаил Устинович Панов,avksenti53@yahoo.com,+7 (757) 336-2625,Смоленская обл.,1632
3797971,uljan2020,Радислав Федосьевич Смирнов,esamolov@yandex.ru,89336127820,Хабаровский край,957
3082605,milovanvladimirov,Нифонт Феликсович Третьяков,mitofan_2005@hotmail.com,+7 860 334 04 47,респ. Бурятия,5729
4205080,sofon_21,Кудряшова Людмила Никифоровна,galkinoleg@hotmail.com,+73342873882,респ. Тыва,7177
2623998,spartak_1975,Кошелева Фёкла Валентиновна,vissarion38@yandex.ru,8 318 903 01 00,Смоленская обл.,8789
7409775,kabanovepifan,Варвара Тимуровна Шарапова,orest_04@mail.ru,8 (759) 164-2748,Ненецкий АО,4747
2602790,sigizmund_73,Иванна Леонидовна Исакова,arefikolesnikov@gmail.com,8 (986) 396-5666,респ. Северная Осетия - Алания,4628
255575,vsemilkomissarov,Дмитрий Тарасович Петухов,sidoroverast@yahoo.com,+7 (038) 031-0266,Красноярский край,4129
4797146,rjurik13,Кира Евгеньевна Николаева,gorbachevvsemil@gmail.com,8 895 217 67 70,Еврейская АО,6232
7609959,nmartinova,Беляева Алина Святославовна,emilija_00@yandex.ru,+7 129 035 7775,Чукотский АО,5662
1042264,koshelevdemid,Оксана Эдуардовна Владимирова,ymjasnikova@yahoo.com,+7 090 926 8227,Калининградская обл.,502
8986729,ipatikononov,Агата Кирилловна Воронова,nikolaevaantonina@yahoo.com,+7 816 228 2867,Ямало-Ненецкий АО,6939
8703925,agata2012,Сидорова Татьяна Феликсовна,fedot2018@gmail.com,+7 465 595 8787,Белгородская обл.,9161
7353899,jakushevflorentin,Красильников Виталий Яковлевич,askold1972@hotmail.com,+78077438584,Орловская обл.,772
4669718,milovanaksenov,Анастасия Андреевна Соколова,veselovvlas@yahoo.com,88806918429,респ. Марий-Эл,1323
6692428,arkadi90,Гаврилов Севастьян Тихонович,miroslav88@yandex.ru,+7 (110) 300-3284,респ. Марий-Эл,5366
6779235,karltihonov,Зосима Августович Дементьев,mefodiershov@hotmail.com,8 706 594 73 55,Чукотский АО,5734
657228,evfrosinija_2009,Лихачева Алевтина Тимуровна,nikandr78@mail.ru,8 887 785 6479,Архангельская обл.,2374
2205912,kuznetsovarhip,Носкова Валентина Вячеславовна,smirnovmartin@gmail.com,8 (580) 963-5095,Архангельская обл.,7361
5326257,semenovjaropolk,Любовь Кирилловна Тарасова,kliment2005@rambler.ru,+7 915 894 7770,Чукотский АО,6918
4212911,darja1989,Федосеев Эрнест Гурьевич,larisa03@mail.ru,+7 (267) 278-36-66,Курская обл.,5741
663110,avksenti72,Акулина Феликсовна Константинова,emeljan2010@rambler.ru,8 703 353 86 41,респ. Чувашия,5012
5555681,pimen2021,Нонна Макаровна Гуляева,kostinnikandr@gmail.com,8 372 265 40 25,Пермский край,1619
7410219,askold01,Лев Ануфриевич Уваров,blohinradovan@mail.ru,+7 429 405 8716,Ханты-Мансийский АО,10
59356,adrian_1972,Валерьян Валерьянович Носков,vladilen94@gmail.com,+7 (103) 386-02-64,Ханты-Мансийский АО,6904
5358013,vkostina,Алина Алексеевна Алексеева,lavrentevaeleonora@hotmail.com,+7 885 732 8129,Хабаровский край,8614
8786715,suhanovlongin,Ульяна Ниловна Самсонова,abramovvaleri@gmail.com,+7 880 868 45 90,Ставропольский край,264
3186358,ngerasimova,Константинов Радим Якубович,artemevtimur@mail.ru,+7 (000) 957-94-60,респ. Чувашия,7464
7762995,sobolevdemjan,Александра Геннадьевна Кабанова,feofan96@rambler.ru,80518125351,респ. Дагестан,1633
4324471,mitofan_50,Елена Мироновна Калашникова,regina99@yahoo.com,+7 (295) 186-5485,Пермский край,8665
3744268,ratibor_36,Велимир Алексеевич Овчинников,zahar_1997@yahoo.com,8 976 819 7133,Тверская обл.,3933
6506927,saveli1997,Алевтина Святославовна Жукова,kazakovpotap@yandex.ru,+7 (269) 605-1000,Ханты-Мансийский АО,6756
3132934,muravevljubomir,г-н Некрасов Лазарь Игнатович,irakli_33@yahoo.com,+7 (968) 430-7197,Чукотский АО,8470
7413001,xzhdanov,Михаил Ефремович Одинцов,innokenti_2010@hotmail.com,+7 561 504 1577,Алтайский край,3006
6130176,amvrosifomin,Лобанов Ратмир Ярославович,bojangorshkov@rambler.ru,+7 (840) 150-12-85,респ. Ингушетия,1829
6445880,marina65,Егоров Мариан Харламович,pimen1986@rambler.ru,+7 277 414 15 77,Ямало-Ненецкий АО,4766
2460307,larionovanikita,Федот Данилович Родионов,firs_78@gmail.com,8 (035) 919-0857,респ. Хакасия,4695
8864840,konovalovmarian,Алла Сергеевна Денисова,boleslav86@yahoo.com,+7 311 340 60 98,респ. Крым,320
6731129,djachkovarefi,Прасковья Архиповна Селиверстова,mishinavera@gmail.com,+7 087 092 4575,Ставропольский край,4095
8133679,tverdislavorehov,Мирон Адамович Брагин,zgerasimova@yandex.ru,8 529 759 6254,респ. Бурятия,1696
801485,kolesnikovasofija,Нина Петровна Галкина,luchezar1981@yandex.ru,8 (977) 410-27-70,Еврейская АО,7639
8462628,savvatilavrentev,тов. Бирюкова Валентина Тарасовна,enekrasov@yandex.ru,8 (239) 048-43-74,Амурская обл.,9473
319840,veselovfedosi,Беляков Эрнест Филатович,mironovamarija@yahoo.com,+7 (829) 783-03-37,Смоленская обл.,2113
5592895,fortunat89,Дорофеева Валентина Яковлевна,lihachevaalevtina@yahoo.com,+7 (756) 426-33-52,Ямало-Ненецкий АО,5982
7352666,ostromir48,Шарова Валерия Тимуровна,klapin@mail.ru,87292242360,Пермский край,6151
5587717,isa_2020,Лукин Любим Данилович,maksimiljan98@yahoo.com,87252499032,Забайкальский край,1174
242559,sevastjan_66,Ларионов Николай Дмитриевич,miheevbronislav@gmail.com,8 (191) 677-98-82,Ненецкий АО,7024
4109309,kostinaglafira,Любовь Станиславовна Колесникова,drozdovnikandr@mail.ru,+7 (207) 436-70-24,Тамбовская обл.,1551
846640,guljaevprohor,Шилова Марина Владиславовна,prov62@yandex.ru,8 044 943 96 38,Ставропольский край,518
748537,maslovaleksandr,Василиса Егоровна Семенова,ushcherbakov@rambler.ru,8 (749) 651-2074,Ставропольский край,3999
3862681,seleznevveniamin,Харитонов Леон Теймуразович,leonid1994@yandex.ru,+7 (819) 007-96-98,Челябинская обл.,3634
7376559,arhipovgerman,Шарапова Элеонора Вениаминовна,mstislav_1994@hotmail.com,+7 046 569 1314,респ. Алтай,314
5421899,anikonova,Светлана Михайловна Крюкова,kallistrat1982@hotmail.com,+7 411 426 6818,Еврейская АО,389
5178649,bespalovpantelemon,Фёкла Эльдаровна Прохорова,bikovnikita@gmail.com,8 (572) 651-0946,респ. Ингушетия,4901
7269775,belovaija,Надежда Оскаровна Казакова,apollinaribikov@yahoo.com,+7 (760) 505-85-82,респ. Крым,2463
6890297,larionovaanzhelika,Вера Кирилловна Кабанова,kazimir2019@hotmail.com,+76194629179,Ненецкий АО,8021
7526398,kapitonkuznetsov,Степанова Нонна Эльдаровна,iosif2001@mail.ru,82266118792,Алтайский край,5181
2990772,npetrova,Вероника Валентиновна Капустина,golubevavalerija@mail.ru,+7 (025) 077-45-31,респ. Хакасия,2245
597859,jakovlevaangelina,Тамара Григорьевна Архипова,safonovazinaida@yahoo.com,+7 (909) 558-95-49,респ. Алтай,9522
8744959,taisija81,Федосеев Никодим Бенедиктович,kudrjashovadarja@rambler.ru,8 (674) 289-75-91,Алтайский край,3721
5338927,filaret1993,Кошелев Герасим Тихонович,kim95@hotmail.com,+7 (716) 518-3657,Московская обл.,2707
2150072,pankrati05,Милица Валентиновна Шашкова,panfil59@yahoo.com,8 127 824 33 67,Калужская обл.,6344
319120,vladimirlazarev,Евпраксия Натановна Денисова,nikonovanisim@hotmail.com,8 (028) 469-24-36,респ. Тыва,4859
247300,ljubov1988,Савелий Измаилович Казаков,prokofilapin@hotmail.com,8 846 551 89 42,Чукотский АО,656
7918448,fedor43,Селиван Феодосьевич Белозеров,pimen_54@yandex.ru,8 054 988 18 54,респ. Татарстан,1659
3530067,cheslav_53,Вера Вадимовна Богданова,nesterovanadezhda@mail.ru,+7 (190) 155-9799,респ. Хакасия,398
493277,kopilovstojan,Евпраксия Ниловна Князева,sobolevelise@yandex.ru,8 773 250 23 90,Ханты-Мансийский АО,8509
1674259,lukija64,Куприян Феликсович Егоров,lora90@rambler.ru,8 268 459 2779,респ. Мордовия,2342
5654514,sokolovvladimir,Ульяна Артемовна Мишина,samson_91@rambler.ru,+79325966666,Чукотский АО,8400
8173476,maksimiljan_99,Нина Матвеевна Сергеева,saveli_1986@hotmail.com,+7 583 684 3795,Еврейская АО,1805
6472096,averjan99,Брагин Влас Георгиевич,nikandr16@rambler.ru,+76642361008,Ненецкий АО,650
859097,emil_1978,Брагин Богдан Чеславович,pahom2000@yahoo.com,+7 (414) 432-14-12,респ. Чечня,7173
8129713,kuprijan69,Пономарев Мартьян Дорофеевич,kopilovkonstantin@hotmail.com,8 (951) 476-72-98,Красноярский край,3510
1987242,ftitov,Варлаам Артёмович Сазонов,davidovmiroslav@rambler.ru,+7 378 961 47 97,Ставропольский край,1717
6832035,cheslavlobanov,Некрасова Агата Романовна,bojanzimin@gmail.com,+7 (377) 134-8207,Красноярский край,2020
7578115,bsaveleva,Суханова Алина Кузьминична,anastasija63@hotmail.com,81618772081,респ. Бурятия,2655
1985788,aleksegorshkov,Калашников Иосиф Глебович,jakushevaalevtina@mail.ru,+7 (238) 401-2637,Орловская обл.,4812
3815468,isaevkapiton,Доронин Порфирий Анатольевич,omerkushev@rambler.ru,+7 242 801 32 90,Курганская обл.,4564
5039584,pahomovflorentin,Дмитрий Данилович Голубев,drozdovipati@hotmail.com,8 (326) 064-84-92,Амурская обл.,4525
2294971,osipovluka,Филарет Ярославович Агафонов,zikovakira@gmail.com,85717952498,Алтайский край,5361
8659400,shestakovaakulina,Цветков Гремислав Арсеньевич,shchukinanikita@rambler.ru,8 293 777 0695,Саратовская обл.,4917
7312338,gavrilarodionov,Прохорова Мария Кузьминична,poljakovasvetlana@hotmail.com,8 863 881 4503,Новосибирская обл.,6614
